tabela,campo,descricao,tipo,notas,tratamento
output_etapa4.cobertura_categorias_n2,PARES_DIAS_COBERTURA_FINITO,Quantidade de pares com DIAS_COBERTURA finito.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PARES_DIAS_COBERTURA_INFINITO,Quantidade de pares com DIAS_COBERTURA infinito.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,DIAS_COBERTURA_MEDIA_FINITA,Média de dias de cobertura calculada somente sobre valores finitos.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,DIAS_COBERTURA_MEDIANA_FINITA,Mediana de dias de cobertura calculada somente sobre valores finitos.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,DIAS_COBERTURA_P25_FINITA,Percentil 25 de dias de cobertura calculado somente sobre valores finitos.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,DIAS_COBERTURA_P75_FINITA,Percentil 75 de dias de cobertura calculado somente sobre valores finitos.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,ESTOQUE_PROJ_TOTAL,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,ESTOQUE_PROJ_MEDIANA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,VENDA_MEDIA_MES_TOTAL,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PARES_EM_RUPTURA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PARES_CRITICO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PARES_ATENCAO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PARES_SAUDAVEL,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PARES_STATUS_SEM_VENDA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PCT_PARES_RUPTURA_CRITICO,Percentual de pares em ruptura/crítico no agrupamento.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PCT_PARES_EM_RUPTURA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PCT_PARES_CRITICO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PCT_PARES_DIAS_INFINITO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PCT_PARES_SEM_RECEITA_HISTORICA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PART_RECEITA_RISCO_PCT,Participação da receita em risco dentro da receita histórica do agrupamento.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PART_RECEITA_UNIVERSO_PCT,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PART_RECEITA_RISCO_UNIVERSO_PCT,Participação da receita em risco do agrupamento na receita histórica do universo.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,RECEITA_ETAPA3,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,TRANSACOES_ETAPA3_LINHAS_VENDA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Derivado como contagem de linhas de venda; proxy por ausência de id de cupom/pedido/nota.
output_etapa4.cobertura_categorias_n2,SKUS_ATIVOS_ETAPA3,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,PART_RECEITA_ETAPA3_PCT,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,VAR_RECEITA_2025_VS_2024_ETAPA3_PCT,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Calculado por agregação na etapa analítica.
output_etapa4.cobertura_categorias_n2,DIF_RECEITA_VS_ETAPA3,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n2,RANK_REPOSICAO,"Ranking de reposição dentro do universo, ordenado por receita histórica em risco.",Integer,Arquivo: outputs\etapa4\cobertura_categorias_n2.csv,Calculado a partir da ordenação do ranking.
output_etapa4.cobertura_categorias_n3,UNIVERSO,Universo analítico: rede completa ou rede física sem Loja 93.,String,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,NIVEL_1,Categoria de produto nível 1.,String,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,NIVEL_2,Categoria de produto nível 2.,String,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,NIVEL_3,Categoria de produto nível 3.,String,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PARES_LOJA_PRODUTO,Quantidade de pares loja x produto no agrupamento.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,SKUS_DISTINTOS,Quantidade de produtos distintos no agrupamento de cobertura.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,LOJAS_DISTINTAS,Quantidade de lojas distintas no agrupamento de cobertura.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,RECEITA_HISTORICA_TOTAL,Receita histórica dos pares loja x produto do agrupamento.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,RECEITA_RUPTURA_CRITICO,Receita histórica dos pares em status EM RUPTURA ou CRÍTICO.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,RECEITA_EM_RUPTURA,Receita histórica dos pares em status EM RUPTURA.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,RECEITA_CRITICO,Receita histórica dos pares em status CRÍTICO.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PARES_RUPTURA_CRITICO,Quantidade de pares com status EM RUPTURA ou CRÍTICO.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PARES_COM_RECEITA_HISTORICA,Quantidade de pares com receita histórica maior que zero.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PARES_SEM_RECEITA_HISTORICA,Quantidade de pares sem receita histórica no período.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PARES_DIAS_COBERTURA_FINITO,Quantidade de pares com DIAS_COBERTURA finito.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PARES_DIAS_COBERTURA_INFINITO,Quantidade de pares com DIAS_COBERTURA infinito.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,DIAS_COBERTURA_MEDIA_FINITA,Média de dias de cobertura calculada somente sobre valores finitos.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,DIAS_COBERTURA_MEDIANA_FINITA,Mediana de dias de cobertura calculada somente sobre valores finitos.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,DIAS_COBERTURA_P25_FINITA,Percentil 25 de dias de cobertura calculado somente sobre valores finitos.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,DIAS_COBERTURA_P75_FINITA,Percentil 75 de dias de cobertura calculado somente sobre valores finitos.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,ESTOQUE_PROJ_TOTAL,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,ESTOQUE_PROJ_MEDIANA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,VENDA_MEDIA_MES_TOTAL,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PARES_EM_RUPTURA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PARES_CRITICO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PARES_ATENCAO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PARES_SAUDAVEL,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PARES_STATUS_SEM_VENDA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PCT_PARES_RUPTURA_CRITICO,Percentual de pares em ruptura/crítico no agrupamento.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PCT_PARES_EM_RUPTURA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PCT_PARES_CRITICO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PCT_PARES_DIAS_INFINITO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PCT_PARES_SEM_RECEITA_HISTORICA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PART_RECEITA_RISCO_PCT,Participação da receita em risco dentro da receita histórica do agrupamento.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PART_RECEITA_UNIVERSO_PCT,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PART_RECEITA_RISCO_UNIVERSO_PCT,Participação da receita em risco do agrupamento na receita histórica do universo.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,RECEITA_ETAPA3,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,TRANSACOES_ETAPA3_LINHAS_VENDA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Derivado como contagem de linhas de venda; proxy por ausência de id de cupom/pedido/nota.
output_etapa4.cobertura_categorias_n3,SKUS_ATIVOS_ETAPA3,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,PART_RECEITA_ETAPA3_PCT,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,VAR_RECEITA_2025_VS_2024_ETAPA3_PCT,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Calculado por agregação na etapa analítica.
output_etapa4.cobertura_categorias_n3,DIF_RECEITA_VS_ETAPA3,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categorias_n3,RANK_REPOSICAO,"Ranking de reposição dentro do universo, ordenado por receita histórica em risco.",Integer,Arquivo: outputs\etapa4\cobertura_categorias_n3.csv,Calculado a partir da ordenação do ranking.
output_etapa4.cobertura_lojas,UNIVERSO,Universo analítico: rede completa ou rede física sem Loja 93.,String,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,COD_EMPRESA,Código da loja.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,CD_CIDADE,Cidade da loja.,String,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,CD_ESTADO,Estado da loja.,String,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,TIPO_OPERACAO,Classificação operacional usada na análise: rede física ou Loja 93 atacado/B2B.,String,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,FLAG_LOJA93,Flag 1/0 indicando se a loja é a Loja 93.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PARES_LOJA_PRODUTO,Quantidade de pares loja x produto no agrupamento.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,SKUS_DISTINTOS,Quantidade de produtos distintos no agrupamento de cobertura.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,LOJAS_DISTINTAS,Quantidade de lojas distintas no agrupamento de cobertura.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,RECEITA_HISTORICA_TOTAL,Receita histórica dos pares loja x produto do agrupamento.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,RECEITA_RUPTURA_CRITICO,Receita histórica dos pares em status EM RUPTURA ou CRÍTICO.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,RECEITA_EM_RUPTURA,Receita histórica dos pares em status EM RUPTURA.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,RECEITA_CRITICO,Receita histórica dos pares em status CRÍTICO.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PARES_RUPTURA_CRITICO,Quantidade de pares com status EM RUPTURA ou CRÍTICO.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PARES_COM_RECEITA_HISTORICA,Quantidade de pares com receita histórica maior que zero.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PARES_SEM_RECEITA_HISTORICA,Quantidade de pares sem receita histórica no período.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PARES_DIAS_COBERTURA_FINITO,Quantidade de pares com DIAS_COBERTURA finito.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PARES_DIAS_COBERTURA_INFINITO,Quantidade de pares com DIAS_COBERTURA infinito.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,DIAS_COBERTURA_MEDIA_FINITA,Média de dias de cobertura calculada somente sobre valores finitos.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,DIAS_COBERTURA_MEDIANA_FINITA,Mediana de dias de cobertura calculada somente sobre valores finitos.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,DIAS_COBERTURA_P25_FINITA,Percentil 25 de dias de cobertura calculado somente sobre valores finitos.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,DIAS_COBERTURA_P75_FINITA,Percentil 75 de dias de cobertura calculado somente sobre valores finitos.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,ESTOQUE_PROJ_TOTAL,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,ESTOQUE_PROJ_MEDIANA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,VENDA_MEDIA_MES_TOTAL,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PARES_EM_RUPTURA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PARES_CRITICO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PARES_ATENCAO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PARES_SAUDAVEL,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PARES_STATUS_SEM_VENDA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PCT_PARES_RUPTURA_CRITICO,Percentual de pares em ruptura/crítico no agrupamento.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PCT_PARES_EM_RUPTURA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PCT_PARES_CRITICO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PCT_PARES_DIAS_INFINITO,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PCT_PARES_SEM_RECEITA_HISTORICA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PART_RECEITA_RISCO_PCT,Participação da receita em risco dentro da receita histórica do agrupamento.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PART_RECEITA_UNIVERSO_PCT,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PART_RECEITA_RISCO_UNIVERSO_PCT,Participação da receita em risco do agrupamento na receita histórica do universo.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,RECEITA_ETAPA3,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,TRANSACOES_ETAPA3_LINHAS_VENDA,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Derivado como contagem de linhas de venda; proxy por ausência de id de cupom/pedido/nota.
output_etapa4.cobertura_lojas,SKUS_ATIVOS_ETAPA3,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,PART_RECEITA_ETAPA3_PCT,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,VAR_RECEITA_2025_VS_2024_ETAPA3_PCT,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Calculado por agregação na etapa analítica.
output_etapa4.cobertura_lojas,DIF_RECEITA_VS_ETAPA3,Campo do artefato analítico; ver notebook/script da etapa correspondente.,Float,Arquivo: outputs\etapa4\cobertura_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_lojas,RANK_REPOSICAO,"Ranking de reposição dentro do universo, ordenado por receita histórica em risco.",Integer,Arquivo: outputs\etapa4\cobertura_lojas.csv,Calculado a partir da ordenação do ranking.
output_etapa4.cobertura_categoria_loja,UNIVERSO,Universo analítico: rede completa ou rede física sem Loja 93.,String,Arquivo: outputs\etapa4\cobertura_categoria_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categoria_loja,COD_EMPRESA,Código da loja.,Integer,Arquivo: outputs\etapa4\cobertura_categoria_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categoria_loja,CD_CIDADE,Cidade da loja.,String,Arquivo: outputs\etapa4\cobertura_categoria_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categoria_loja,CD_ESTADO,Estado da loja.,String,Arquivo: outputs\etapa4\cobertura_categoria_loja.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa4.cobertura_categoria_loja,TIPO_OPERACAO,Classificação operacional usada na análise: rede física ou Loja 93 atacado/B2B.,String,Arquivo: outputs\etapa4\cobertura_categoria_loja.csv,Gerado ou preservado pelo pipeline analítico.
